X,Y,Z,Hour,TempC
44.44444444444444,171.42857142857144,0.0,2,30.456037687413648
44.44444444444444,228.57142857142858,0.0,2,31.637615667293844
44.44444444444444,285.7142857142857,0.0,2,30.595226527918435
44.44444444444444,342.8571428571429,0.0,2,32.02838012674546
44.44444444444444,400.0,0.0,2,32.0253181960229
88.88888888888889,0.0,0.0,2,29.13243024206767
88.88888888888889,57.142857142857146,0.0,2,30.632083917757363
88.88888888888889,114.28571428571429,0.0,2,29.73583737415317
88.88888888888889,171.42857142857144,0.0,2,30.952507119688104
88.88888888888889,228.57142857142858,0.0,2,31.506270130439468
88.88888888888889,285.7142857142857,0.0,2,32.021268399303636
88.88888888888889,342.8571428571429,0.0,2,31.81995529097365
88.88888888888889,400.0,0.0,2,31.316046635974082
133.33333333333331,0.0,0.0,2,27.609348720246537
133.33333333333331,57.142857142857146,0.0,2,28.577509735009702
133.33333333333331,114.28571428571429,0.0,2,27.960164393177614
133.33333333333331,171.42857142857144,0.0,2,28.838795572516084
133.33333333333331,228.57142857142858,0.0,2,29.1096657565206
133.33333333333331,285.7142857142857,0.0,2,29.25705135135858
133.33333333333331,342.8571428571429,0.0,2,28.45693632647651
133.33333333333331,400.0,0.0,2,29.782817031230206
177.77777777777777,0.0,0.0,2,24.868770778823343
177.77777777777777,57.142857142857146,0.0,2,24.927688750095815
177.77777777777777,114.28571428571429,0.0,2,24.354524443293855
177.77777777777777,171.42857142857144,0.0,2,25.686097333702605
177.77777777777777,228.57142857142858,0.0,2,25.44488587944603
177.77777777777777,285.7142857142857,0.0,2,25.424766639735005
177.77777777777777,342.8571428571429,0.0,2,26.49009064746283
177.77777777777777,400.0,0.0,2,26.441481720897126
222.22222222222223,0.0,0.0,2,21.493576094175374
222.22222222222223,57.142857142857146,0.0,2,21.723246250663312
222.22222222222223,114.28571428571429,0.0,2,21.787511467387734
222.22222222222223,171.42857142857144,0.0,2,22.63469215326928
222.22222222222223,228.57142857142858,0.0,2,22.867574866453214
222.22222222222223,285.7142857142857,0.0,2,23.00463788070534
222.22222222222223,342.8571428571429,0.0,2,23.253452919727113
222.22222222222223,400.0,0.0,2,23.088079107577084
266.66666666666663,0.0,0.0,2,19.25615782830753
266.66666666666663,57.142857142857146,0.0,2,20.217895750913307
266.66666666666663,114.28571428571429,0.0,2,19.997031385832965
266.66666666666663,171.42857142857144,0.0,2,20.63974834745168
266.66666666666663,228.57142857142858,0.0,2,21.50236664925832
266.66666666666663,285.7142857142857,0.0,2,21.88769475395122
266.66666666666663,342.8571428571429,0.0,2,20.991673072775132
266.66666666666663,400.0,0.0,2,21.90855211291802
311.1111111111111,0.0,0.0,2,18.32256365691956
311.1111111111111,57.142857142857146,0.0,2,19.498287555212706
311.1111111111111,114.28571428571429,0.0,2,19.25696752035994
311.1111111111111,171.42857142857144,0.0,2,19.820914858302256
311.1111111111111,228.57142857142858,0.0,2,19.99567847916428
311.1111111111111,285.7142857142857,0.0,2,19.699860669256406
311.1111111111111,342.8571428571429,0.0,2,20.71409171482227
311.1111111111111,400.0,0.0,2,20.44854815482627
355.55555555555554,0.0,0.0,2,17.03305051236876
355.55555555555554,57.142857142857146,0.0,2,19.129821905055984
355.55555555555554,114.28571428571429,0.0,2,19.59990056503078
355.55555555555554,171.42857142857144,0.0,2,18.63960892579233
355.55555555555554,228.57142857142858,0.0,2,20.15938492895223
355.55555555555554,285.7142857142857,0.0,2,19.233830391375466
355.55555555555554,342.8571428571429,0.0,2,19.908700646852374
355.55555555555554,400.0,0.0,2,19.690366072003698
400.0,0.0,0.0,2,17.479800781327555
400.0,57.142857142857146,0.0,2,18.48289740268344
400.0,114.28571428571429,0.0,2,18.17401492830429
400.0,171.42857142857144,0.0,2,18.983416634653402
400.0,228.57142857142858,0.0,2,18.858451079576405
400.0,285.7142857142857,0.0,2,18.78494392593615
400.0,342.8571428571429,0.0,2,19.018548878891714
400.0,400.0,0.0,2,20.0278986732469
0.0,0.0,0.0,3,21.13018609420535
0.0,57.142857142857146,0.0,3,21.714179330412872
0.0,114.28571428571429,0.0,3,22.00051018524531
0.0,171.42857142857144,0.0,3,22.0261814943999
0.0,228.57142857142858,0.0,3,22.7117533641716
0.0,285.7142857142857,0.0,3,23.13578940511494
0.0,342.8571428571429,0.0,3,23.520304785754362
0.0,400.0,0.0,3,24.34108648640606
44.44444444444444,0.0,0.0,3,24.677221119732547
44.44444444444444,57.142857142857146,0.0,3,24.205598076923216
44.44444444444444,114.28571428571429,0.0,3,24.60844994204175
44.44444444444444,171.42857142857144,0.0,3,24.999951090949132
44.44444444444444,228.57142857142858,0.0,3,25.517309004397376
44.44444444444444,285.7142857142857,0.0,3,26.09032328733669
44.44444444444444,342.8571428571429,0.0,3,25.999023052212436
44.44444444444444,400.0,0.0,3,26.36083061682747
88.88888888888889,0.0,0.0,3,27.505688101419324
88.88888888888889,57.142857142857146,0.0,3,26.97497836235071
88.88888888888889,114.28571428571429,0.0,3,28.750655381565835
88.88888888888889,171.42857142857144,0.0,3,28.597266085669812
88.88888888888889,228.57142857142858,0.0,3,28.998795786325154
88.88888888888889,285.7142857142857,0.0,3,28.411132392935915
88.88888888888889,342.8571428571429,0.0,3,29.28047305777342
88.88888888888889,400.0,0.0,3,29.34134485418499
133.33333333333331,0.0,0.0,3,29.579767994515585
133.33333333333331,57.142857142857146,0.0,3,27.921780022583448
133.33333333333331,114.28571428571429,0.0,3,29.38755701972782
133.33333333333331,171.42857142857144,0.0,3,30.1444152532786
133.33333333333331,228.57142857142858,0.0,3,29.729133209807305
133.33333333333331,285.7142857142857,0.0,3,30.45415915472333
133.33333333333331,342.8571428571429,0.0,3,29.8222800713904
133.33333333333331,400.0,0.0,3,30.236857969280035
177.77777777777777,0.0,0.0,3,27.786730281883454
177.77777777777777,57.142857142857146,0.0,3,28.512589889126765
177.77777777777777,114.28571428571429,0.0,3,28.602778926233487
177.77777777777777,171.42857142857144,0.0,3,28.693523126224697
177.77777777777777,228.57142857142858,0.0,3,28.59566996807704
177.77777777777777,285.7142857142857,0.0,3,28.820366896543362
177.77777777777777,342.8571428571429,0.0,3,29.666609790892938
177.77777777777777,400.0,0.0,3,30.205987528002186
222.22222222222223,0.0,0.0,3,24.601185375289674
222.22222222222223,57.142857142857146,0.0,3,26.331603666409464
222.22222222222223,114.28571428571429,0.0,3,25.55900563394964
222.22222222222223,171.42857142857144,0.0,3,26.967346989489773
222.22222222222223,228.57142857142858,0.0,3,26.602032093322006
222.22222222222223,285.7142857142857,0.0,3,27.100145469025925
222.22222222222223,342.8571428571429,0.0,3,28.258669285552223
222.22222222222223,400.0,0.0,3,27.444348158102976
266.66666666666663,0.0,0.0,3,22.778541044445518
266.66666666666663,57.142857142857146,0.0,3,23.296286038417353
266.66666666666663,114.28571428571429,0.0,3,22.178282012767802
266.66666666666663,171.42857142857144,0.0,3,24.29235013910513
266.66666666666663,228.57142857142858,0.0,3,23.198712980635566
266.66666666666663,285.7142857142857,0.0,3,23.119566023961607
266.66666666666663,342.8571428571429,0.0,3,23.504638243144715
266.66666666666663,400.0,0.0,3,23.820455469441008
311.1111111111111,0.0,0.0,3,20.083246454567487
311.1111111111111,57.142857142857146,0.0,3,19.488369341098597
311.1111111111111,114.28571428571429,0.0,3,21.077438855586518
311.1111111111111,171.42857142857144,0.0,3,20.527222081095708
311.1111111111111,228.57142857142858,0.0,3,19.828530517820383
311.1111111111111,285.7142857142857,0.0,3,21.40343480134823
311.1111111111111,342.8571428571429,0.0,3,21.96478082279721
311.1111111111111,400.0,0.0,3,21.818104589355933
355.55555555555554,0.0,0.0,3,17.79668553362276
355.55555555555554,57.142857142857146,0.0,3,18.862552245113868
355.55555555555554,114.28571428571429,0.0,3,18.89056683998135
355.55555555555554,171.42857142857144,0.0,3,19.403716943375606
355.55555555555554,228.57142857142858,0.0,3,18.95179502931935
355.55555555555554,285.7142857142857,0.0,3,19.817079036502452
355.55555555555554,342.8571428571429,0.0,3,20.09917083608752
355.55555555555554,400.0,0.0,3,20.313470960669058
400.0,0.0,0.0,3,17.117677815898926
400.0,57.142857142857146,0.0,3,17.094320345048356
400.0,114.28571428571429,0.0,3,17.553718540065958
400.0,171.42857142857144,0.0,3,18.618187241575246
400.0,228.57142857142858,0.0,3,17.891754737465508
400.0,285.7142857142857,0.0,3,20.47698450817213
400.0,342.8571428571429,0.0,3,18.794093175423146
400.0,400.0,0.0,3,19.17198995837839
0.0,0.0,0.0,4,13.70780634773992
0.0,57.142857142857146,0.0,4,15.633196827222317
0.0,114.28571428571429,0.0,4,15.116036119581379
0.0,171.42857142857144,0.0,4,15.786128412925484
0.0,228.57142857142858,0.0,4,16.63321097750373
0.0,285.7142857142857,0.0,4,15.651542498891684
0.0,342.8571428571429,0.0,4,16.821783410681885
0.0,400.0,0.0,4,17.47702433843468
44.44444444444444,0.0,0.0,4,16.612954052402966
44.44444444444444,57.142857142857146,0.0,4,16.834015249024194
44.44444444444444,114.28571428571429,0.0,4,16.475634111110868
44.44444444444444,171.42857142857144,0.0,4,18.273808130265536
44.44444444444444,228.57142857142858,0.0,4,17.148035447771697
44.44444444444444,285.7142857142857,0.0,4,17.99145394506569
44.44444444444444,342.8571428571429,0.0,4,17.956748669762188
44.44444444444444,400.0,0.0,4,18.431749349365415
88.88888888888889,0.0,0.0,4,18.533881276519306
88.88888888888889,57.142857142857146,0.0,4,19.997774019914385
88.88888888888889,114.28571428571429,0.0,4,17.89502997590595
88.88888888888889,171.42857142857144,0.0,4,19.89543927216236
88.88888888888889,228.57142857142858,0.0,4,20.819997714434543
88.88888888888889,285.7142857142857,0.0,4,20.390757296264397
88.88888888888889,342.8571428571429,0.0,4,20.824290507108238
88.88888888888889,400.0,0.0,4,21.191383369940056
133.33333333333331,0.0,0.0,4,22.646229474121853
133.33333333333331,57.142857142857146,0.0,4,22.806815442858824
133.33333333333331,114.28571428571429,0.0,4,22.885960336481762
133.33333333333331,171.42857142857144,0.0,4,22.850147733029658
133.33333333333331,228.57142857142858,0.0,4,23.079788780158122
133.33333333333331,285.7142857142857,0.0,4,23.7118740355689
133.33333333333331,342.8571428571429,0.0,4,23.904111165028866
133.33333333333331,400.0,0.0,4,24.72647056125007
177.77777777777777,0.0,0.0,4,24.257219801297612
177.77777777777777,57.142857142857146,0.0,4,25.560241902521724
177.77777777777777,114.28571428571429,0.0,4,24.875001245143665
177.77777777777777,171.42857142857144,0.0,4,26.20602719706872
177.77777777777777,228.57142857142858,0.0,4,24.926107660070247
177.77777777777777,285.7142857142857,0.0,4,26.420782296442262
177.77777777777777,342.8571428571429,0.0,4,26.4693936175901
177.77777777777777,400.0,0.0,4,26.738365976972606
222.22222222222223,0.0,0.0,4,25.002572410873075
222.22222222222223,57.142857142857146,0.0,4,26.12837795925338
222.22222222222223,114.28571428571429,0.0,4,26.400702257811854
222.22222222222223,171.42857142857144,0.0,4,26.667192029339592
222.22222222222223,228.57142857142858,0.0,4,26.883871017338134
222.22222222222223,285.7142857142857,0.0,4,26.830941100152913
222.22222222222223,342.8571428571429,0.0,4,26.996357169908457
222.22222222222223,400.0,0.0,4,26.852238531391563
266.66666666666663,0.0,0.0,4,24.640524915746063
266.66666666666663,57.142857142857146,0.0,4,24.347865963332122
266.66666666666663,114.28571428571429,0.0,4,23.87966968822053
266.66666666666663,171.42857142857144,0.0,4,25.21997654927861
266.66666666666663,228.57142857142858,0.0,4,25.48429915125945
266.66666666666663,285.7142857142857,0.0,4,24.88080213049989
266.66666666666663,342.8571428571429,0.0,4,25.497200918535285
266.66666666666663,400.0,0.0,4,26.898063205930253
311.1111111111111,0.0,0.0,4,22.058846529261814
311.1111111111111,57.142857142857146,0.0,4,22.160849006118678
311.1111111111111,114.28571428571429,0.0,4,22.40836743250659
311.1111111111111,171.42857142857144,0.0,4,22.375416051076567
311.1111111111111,228.57142857142858,0.0,4,22.634369342477594
311.1111111111111,285.7142857142857,0.0,4,23.448757098386675
311.1111111111111,342.8571428571429,0.0,4,22.836443219460573
311.1111111111111,400.0,0.0,4,24.177421969020553
355.55555555555554,0.0,0.0,4,19.16865977458258
355.55555555555554,57.142857142857146,0.0,4,19.046396093590317
355.55555555555554,114.28571428571429,0.0,4,18.954343646399586
355.55555555555554,171.42857142857144,0.0,4,19.546211862787036
355.55555555555554,228.57142857142858,0.0,4,20.208102574930987
355.55555555555554,285.7142857142857,0.0,4,20.289554589366947
355.55555555555554,342.8571428571429,0.0,4,20.799589555874434
355.55555555555554,400.0,0.0,4,20.747198049072008
400.0,0.0,0.0,4,16.058141894293538
400.0,57.142857142857146,0.0,4,17.549244013588492
400.0,114.28571428571429,0.0,4,17.331768626756478
400.0,171.42857142857144,0.0,4,16.71003086643707
400.0,228.57142857142858,0.0,4,17.861560690007856
400.0,285.7142857142857,0.0,4,17.49204605486177
400.0,342.8571428571429,0.0,4,17.0384352296213
400.0,400.0,0.0,4,18.77377286395014
0.0,0.0,0.0,5,12.543328337039169
0.0,57.142857142857146,0.0,5,13.231913915988189
0.0,114.28571428571429,0.0,5,12.145210731503557
0.0,171.42857142857144,0.0,5,12.31728059237209
0.0,228.57142857142858,0.0,5,12.150491092734248
0.0,285.7142857142857,0.0,5,13.533927597185924
0.0,342.8571428571429,0.0,5,14.746893349145557
0.0,400.0,0.0,5,14.323110734804136
44.44444444444444,0.0,0.0,5,12.315682479560513
44.44444444444444,57.142857142857146,0.0,5,12.699138536570539
44.44444444444444,114.28571428571429,0.0,5,12.027563754633723
44.44444444444444,171.42857142857144,0.0,5,13.901614192472543
44.44444444444444,228.57142857142858,0.0,5,13.841617703990833
44.44444444444444,285.7142857142857,0.0,5,13.872890017492404
44.44444444444444,342.8571428571429,0.0,5,14.297750660054312
44.44444444444444,400.0,0.0,5,14.437873098905596
88.88888888888889,0.0,0.0,5,13.208046408512823
88.88888888888889,57.142857142857146,0.0,5,13.193795021011645
88.88888888888889,114.28571428571429,0.0,5,13.94713852279678
88.88888888888889,171.42857142857144,0.0,5,15.138355872893973
88.88888888888889,228.57142857142858,0.0,5,14.860280465261466
88.88888888888889,285.7142857142857,0.0,5,15.171320614999962
88.88888888888889,342.8571428571429,0.0,5,15.213871787530213
88.88888888888889,400.0,0.0,5,15.705760646129459
133.33333333333331,0.0,0.0,5,15.514464074216935
133.33333333333331,57.142857142857146,0.0,5,16.16406822870475
133.33333333333331,114.28571428571429,0.0,5,16.371407135745184
133.33333333333331,171.42857142857144,0.0,5,16.965014353980933
133.33333333333331,228.57142857142858,0.0,5,17.55111818055929
133.33333333333331,285.7142857142857,0.0,5,17.15862013716218
133.33333333333331,342.8571428571429,0.0,5,17.347100702450756
133.33333333333331,400.0,0.0,5,17.518151420926316
177.77777777777777,0.0,0.0,5,17.73107394438612
177.77777777777777,57.142857142857146,0.0,5,19.13059355585097
177.77777777777777,114.28571428571429,0.0,5,18.221244467087367
177.77777777777777,171.42857142857144,0.0,5,19.72148565451022
177.77777777777777,228.57142857142858,0.0,5,20.230352834629535
177.77777777777777,285.7142857142857,0.0,5,20.796198357395753
177.77777777777777,342.8571428571429,0.0,5,20.507236666458212
177.77777777777777,400.0,0.0,5,20.95445703981787
222.22222222222223,0.0,0.0,5,22.09897301340269
222.22222222222223,57.142857142857146,0.0,5,22.60412166114812
222.22222222222223,114.28571428571429,0.0,5,22.233069767408075
222.22222222222223,171.42857142857144,0.0,5,22.144155488776594
222.22222222222223,228.57142857142858,0.0,5,22.51278368407225
222.22222222222223,285.7142857142857,0.0,5,22.517805160337435
222.22222222222223,342.8571428571429,0.0,5,23.12481193676764
222.22222222222223,400.0,0.0,5,23.967883774306486
266.66666666666663,0.0,0.0,5,23.273468902728396
266.66666666666663,57.142857142857146,0.0,5,23.780871767210616
266.66666666666663,114.28571428571429,0.0,5,23.527547516189976
266.66666666666663,171.42857142857144,0.0,5,24.486695632706425
266.66666666666663,228.57142857142858,0.0,5,24.125338948124444
266.66666666666663,285.7142857142857,0.0,5,25.071985457809447
266.66666666666663,342.8571428571429,0.0,5,25.155334615901012
266.66666666666663,400.0,0.0,5,25.28869910192158
311.1111111111111,0.0,0.0,5,24.04331267133341
311.1111111111111,57.142857142857146,0.0,5,24.06357233532587
311.1111111111111,114.28571428571429,0.0,5,24.249670749080884
311.1111111111111,171.42857142857144,0.0,5,24.20751783562046
311.1111111111111,228.57142857142858,0.0,5,24.866892149376252
311.1111111111111,285.7142857142857,0.0,5,25.335591552371753
311.1111111111111,342.8571428571429,0.0,5,25.75303328357627
311.1111111111111,400.0,0.0,5,25.62049670268337
355.55555555555554,0.0,0.0,5,22.383636041105675
355.55555555555554,57.142857142857146,0.0,5,23.78779737104133
355.55555555555554,114.28571428571429,0.0,5,22.18843426610819
355.55555555555554,171.42857142857144,0.0,5,23.126911417835743
355.55555555555554,228.57142857142858,0.0,5,24.70250289594678
355.55555555555554,285.7142857142857,0.0,5,23.751732364502974
355.55555555555554,342.8571428571429,0.0,5,23.843645676459573
355.55555555555554,400.0,0.0,5,24.496536511114023
400.0,0.0,0.0,5,19.640123630592644
400.0,57.142857142857146,0.0,5,21.107186674081586
400.0,114.28571428571429,0.0,5,20.60279250311639
400.0,171.42857142857144,0.0,5,20.295946606243195
400.0,228.57142857142858,0.0,5,21.397295599277122
400.0,285.7142857142857,0.0,5,21.27865137220986
400.0,342.8571428571429,0.0,5,20.63070225404002
400.0,400.0,0.0,5,22.105879435177837
