X,Y,Z,Grade
197.8064288430907,303.6738270566426,245.03378953474444,4.757033770101433
203.45470042832838,346.9322771901677,5.170777775470254,0.8993598350845096
199.8773513083423,347.8942029785921,10.864348822202796,0.7726336963602501
201.16531048397542,353.46462321081987,14.506571460785882,1.4141888534744074
203.48786905233558,350.8779863174766,19.877361077028944,0.8807402481526779
200.1330916317184,348.60515235339943,25.388668788030873,0.7500453516799619
201.56470068483532,349.6186978849897,30.217383037233308,1.5014142205100822
203.6412923152936,351.46154938227727,34.81192196438495,0.12207727662836265
197.65598561481036,348.96344031526746,39.93308851774198,1.8662976650034393
198.6021391428425,347.9725652671192,44.31255209581501,0.1483182518790388
198.65771944520685,350.6240189431025,49.880913128012665,1.442616758197652
195.4174209828038,350.6087334580605,54.866806254995524,0.6538269085736547
203.23241936330243,345.8735234463905,60.116084944813124,0.4888734686373484
196.8368112010921,352.951898096107,64.7223363905905,0.9253270608088792
198.8581126769564,351.6275273799324,70.23576926127257,1.2452887350496464
200.4688017853974,350.54068647856343,75.50635790890992,0.2063599019598478
199.6949549350953,350.766787728707,80.07771466383423,0.7950531923736266
199.74998193936085,352.96291109531796,85.1758782041996,0.029141970828904157
200.4046123836624,351.68877038097065,90.02657767378894,0.9032795519073482
201.71358796513306,351.6836401337801,95.0000421965457,1.4772104423576464
199.58967662226792,345.99295541586696,99.63922098322858,1.6671410232137565
200.21576088868608,352.6191013697211,105.15824713083666,0.01
196.7974441257623,348.41172741994916,109.95135670079326,0.8680039595427104
200.5525483586571,347.17446823221525,116.0465841544653,0.09507553489449505
199.05644793272333,350.91877154343325,120.78667745123762,0.918177813277587
201.5202661707517,350.45842274823013,125.19292327627825,0.5526683687125169
199.6407771723371,350.3935521933139,129.61847139515262,0.8458194092082696
201.04233451146422,349.46832241616926,134.4437942640083,0.7039817403098012
196.0138792578917,347.40705534385046,140.59557147654442,0.01
198.64347111968965,351.49886779945547,145.13137461257358,0.457436075238543
202.17843499342158,352.6553722645354,150.2400717016958,0.8791714938528927
200.18425331686822,348.3252035523451,154.1277070065129,0.01
198.2237322925327,349.28396662385114,160.46371924077908,1.4671948608966312
197.23563696924592,350.78565493651985,165.2272101691072,0.35990349261534493
199.73782669862456,346.3381883483049,169.44478465779275,0.8692353046018596
198.9321995232529,347.8604951774206,174.76423759627502,0.42461055097608413
199.62151131812718,350.65732400456494,180.13185860217826,1.0641032520122913
199.31442769827123,347.04628436630856,185.02623339917812,1.0748048479993548
202.22918488915477,350.7667542263649,189.85391440709822,0.5548355350556459
203.9020251202526,354.1539610581075,194.948255865967,0.5765942806412105
202.15248031493277,348.3086779344653,199.87401131089655,0.6449064169423123
200.62781642291512,348.33326238810116,205.07628125605123,0.01
197.76523177402078,349.0826494301213,210.73574598649657,0.9766313991193303
202.2119867398146,348.0758177673167,213.71667077953435,0.538229740314198
199.4312723239198,350.37065129883075,219.88157486774514,0.7187479575791967
202.12770306546872,347.7161235477152,225.0882562106862,1.2818441831996656
200.44615948525055,352.8664290132123,230.14799699484354,0.7122146651856136
199.8864336112146,349.6591848376716,234.81404270933936,0.3970998415956122
198.29692562162847,351.33117047262687,239.12163910876072,1.3013038289131134
199.4275025328886,350.9079311586174,245.16399774185706,0.6712585269227362
200.4067764812399,397.9829279161138,4.832196315940677,1.0789457984557655
200.77007587531222,401.1130668855025,9.004594002438001,1.2443277278839209
199.82581165789497,399.38583356333083,14.252469584886397,0.01
197.51105642479786,398.22240537353815,20.681931114906956,0.5728008455233717
200.10228411710432,398.4689294451406,25.447592490985844,1.2491920879907341
199.68070338515597,398.69416771067057,29.640259883357604,0.8317699077598047
197.1037454811699,399.8640394880312,34.24874827197955,0.34670157317435096
200.3796867856749,397.09035502948444,38.51773558107917,1.8305433436550604
199.49496533139407,400.72690867567815,44.72825224603368,0.01
199.41244215969573,397.8557339571463,51.2102075061237,1.4846648981288442
197.6467705611414,398.32507319182963,55.21744213573182,1.0869680834091469
197.5552513749202,400.49807224461387,59.720213856975256,1.6510866486016849
197.43786158630834,399.1527867870783,65.23254010475016,0.5734652923660519
200.4833194396417,396.45007588071576,69.21952082350278,0.5819034488234529
202.54889443388248,398.74482492712616,74.85133831865119,0.46279985530304824
201.52585296467387,400.8961987278724,80.04973873650786,0.29122791331277587
197.9313838966512,400.4705522231765,84.95694967408947,0.293968137810119
198.38680219138524,397.43473069947896,90.39540306084504,0.9575611169981131
198.7720463972142,402.9023576980421,95.17232261311803,0.36108887701928843
200.5378268953572,398.76066813174276,100.334163009054,0.5688501442151291
199.1767233555676,402.7252852796067,104.65581385888461,0.01
203.2218739900238,405.098655905214,110.44890770420527,0.01
199.37903204760812,399.4275541003187,115.814468473812,0.09550389645893248
201.15912228495296,401.04901475057216,119.51492524017429,0.3610316339293552
204.10536996389177,400.34392066487413,124.55615217214272,0.33914217365667265
201.2305135339371,396.5386567889856,130.6678921681601,0.45313693300369184
203.6956500259121,399.65165453239007,134.90432800665246,1.5675653862490213
201.1745183336056,400.6388005275825,140.70191069603328,0.3026967259128974
202.4250376736632,399.3524165914268,144.77873214405392,0.12388934811699885
198.19515381041498,399.31531812267224,150.72752278813536,0.01
196.76868332135865,400.96413367105106,155.06574290840274,0.01
201.56968807321627,400.5447395105485,160.12911441166133,0.01
201.67161579262867,400.69870124512084,165.78235901083497,3.489396975587946
200.77540628252402,399.6661441397829,169.81911476127792,1.1485778240628102
202.50345001713038,398.95735416272544,174.5294389520375,0.20920341911428225
201.581603442358,402.9967488805935,179.77571789598582,0.21894762728133618
200.6281544477396,399.5084769999742,185.22616697532158,0.39536287782867374
198.3465899061662,398.4351673320771,189.21712046390974,0.01
198.16968776830814,399.5977906909623,195.31873545132555,1.144500517505859
197.9383725594577,399.8860909175729,199.73061434119114,0.8646304181949636
198.1788502321571,401.11709791854844,205.57390633036678,0.6130394296565835
199.9727064164094,401.40332729617916,208.80286984754977,0.21482208207209966
199.5786199712737,397.5682181517917,214.6067171124479,0.34886507814016565
199.29809523556403,397.9554394367053,219.15676592438294,0.8013769033888269
195.43852430925617,397.00672262019333,224.58688526681803,0.6773143221747275
200.5651739658386,401.5346344809225,230.12383295055446,0.01
200.8956274334454,400.11654866187087,234.91038668727512,0.7192694089751372
200.55628745290926,400.3162381698102,239.873311215526,1.1736265358964055
196.76025601121646,395.50546288931827,244.92040756430998,1.4706428590805403
201.02244362909508,450.78252931986646,4.070082296727186,0.08292495376580444
201.99140277179984,452.11844747779264,10.0495174105036,1.147684155954564
198.3099093440617,447.8326023452839,15.465419113175265,0.7724997050620238
202.57466222321014,452.19995930068416,20.898797261217158,0.07654819217760145
199.3617868059782,450.43446238962105,25.258148786050725,0.25199416359999965
200.5057696299398,448.9920845171788,29.814141651707153,0.39595822219449367
199.1960148397416,450.4882087779567,34.55343468920757,0.2803151376073255
199.03751775226917,452.8755538798329,40.00572564583533,0.01
196.27630969351497,450.05821989315336,44.85036764805737,0.47723786384848754
202.428379657857,444.65433113379413,49.49246604713559,1.154759151967983
197.74443847021658,449.2403869764202,56.02437782543164,0.01
199.34747598995392,452.85497056736904,60.892584201036065,2.0736386619750182
203.81012042812895,450.07115295396926,65.56802434177771,2.005606377253764
200.2621156520923,450.73094894528566,69.53957480109544,6.614796672030675
198.58547094009708,451.93799574055174,75.42750966214864,0.2274065575384479
201.81720271978423,450.0621711755423,80.31981320474895,0.6290188292376864
200.67316625321087,450.8499317948723,85.22127281210203,0.3061410541288857
198.0359611603394,447.1154017288812,90.62483263352189,0.5023672984951377
198.61298767085543,451.66206371533593,95.31768557143064,0.04878088338111794
198.830251730134,449.90682545932134,100.37000711815217,0.32259953871418184
201.44856535491246,450.1260047366694,105.3184531416861,0.01
199.9753614141414,449.5580653644273,110.17039570400105,0.45190229721758424
200.45111967902037,451.8952992196966,114.1081944351429,0.01
197.81335228422523,450.5778333343374,120.04181053870528,1.2242563914832254
194.99660031168068,446.5920142747793,124.72190402057544,0.08945081446641204
199.18322274549055,450.07716224596186,129.36007952117998,0.704437128750776
198.64796538863726,448.2753640810489,135.84090830965042,0.2727200475907992
200.77938341064,450.2051063674525,140.86449767044286,0.9208513025154638
198.75558510941056,454.12059634104816,145.6796103001478,0.034386046413997506
200.13983916198964,447.84750959936247,150.12760670842795,0.39313062675838367
201.11116417730025,448.75566459949147,155.67531256047633,1.448866942479915
202.8726035131266,451.05882681425146,160.0060265903009,0.9240028161546767
199.36418690274309,448.2659894873531,165.1013986384489,0.3786040156118563
199.66768431610055,453.7643497604081,169.453264314769,0.5606568518191362
199.53546134015153,450.15142657591366,175.19849565224942,0.6369096933416024
202.33061507109434,453.29478799520666,180.0301929642122,0.817399321574414
197.69827098162887,449.82424651516874,184.34867394158277,1.3206553562941303
200.4232194655901,451.7727879191359,189.9744014440917,1.1005147450241424
200.5787183139142,449.28860336885793,194.9601352180716,0.01
200.7657714727701,442.7031743495704,200.89878058332232,0.26147458138878
200.9550586745336,447.67514243972016,205.4471066642567,0.6940150524419504
199.03193973685464,454.485840624806,210.00572271954573,0.6216435012258319
203.23374879699722,450.26205423238684,215.12439365490053,0.1913253539330401
199.9287785276198,447.2705166955969,220.0221061890521,0.18480223855965053
201.84871551437487,450.0692237483705,224.89854300760223,0.3669101130296691
200.44624403681235,451.23362839937954,229.45878640130584,0.01
202.20935843080505,449.17532625559056,234.92447406119655,0.29410035823727043
200.92673961206538,446.9385694854866,239.62695087167376,0.8214336964455382
200.74877290341252,451.2639629675228,244.37484223053843,0.26189572599108996
251.611357278485,301.3548027373846,4.758604920637677,0.5251067791107148
251.397132690743,300.2038517747453,10.435277804709862,0.01395200136789232
248.92467484619397,301.0851889265839,15.739637255337115,0.3640369714694782
247.51648894224323,299.5918628311223,20.89718502730018,1.2793792670797188
247.24536868895927,302.9440291329803,25.657403935752953,0.6870289345809347
250.2366958267764,300.88945363639044,29.94513290918491,0.8783698402553131
249.08705771155056,302.2644691443585,35.176360081513174,0.2805272879131367
247.85607489541957,300.91004744069505,40.38341143589212,1.5655527444519235
249.60622860259218,297.77076607386414,45.06058897464973,0.01
248.17424402656235,300.4535720922183,50.06538209395577,2.2790532261033767
248.8268298298582,302.8706003132909,55.411876565938094,0.5622824050058983
250.8651889034523,300.12383296735993,59.97035867698703,0.4236669905968733
247.2037806804023,296.9127495949558,64.63535653181317,0.7601898273199942
248.80782220068767,300.0170112534463,69.79276346708207,0.9985130507469664
248.68789012671806,302.4525859112979,75.31695518886687,1.9169898977555702
251.94732702268817,302.48391999362764,80.00149664559997,1.4190584735794867
251.19669409414976,301.039321146693,85.17010498843418,0.4180505884695576
247.2883720577469,298.4108010897499,90.33503962110109,1.670714855021315
252.9747965793717,299.4566512326254,94.81257926855119,0.1267702012682247
250.20406259448114,300.15797743268,100.3781240818149,1.1299903631155757
250.70406894360585,298.0227457011308,105.1894213017292,0.7177792010047899
248.50037332343098,299.5283412756503,109.38259345654426,0.3504534571801097
253.54268248453536,299.80310799538427,115.72115239559312,0.01
248.21158529604105,299.47385315108727,119.74962762812154,0.7033676030854267
249.67012444920755,302.5768884986365,124.1724523284074,0.5364695474049958
249.822407104575,300.0075925032429,129.47747814520685,1.2817263409225408
245.99690851112265,298.9136583378878,134.48947741966083,0.7128763809082868
250.94617439605494,299.23150817423885,140.02608665932877,1.4389118901525733
250.36811566254312,301.9253151449737,144.86307474722688,0.45342088906370726
251.395633678,300.22122624515737,149.8315840161797,0.9424222976916119
245.09825574291983,297.1646316596809,155.30985098274124,0.08445878237403506
249.49078366046794,296.9853487044539,160.16993768059635,0.01
254.9148481841518,303.6034838954943,165.15802393532215,0.2506027890167048
247.7015920056234,296.18373917354944,170.20491422866434,0.15601152436004484
249.83029893667597,296.79958830191305,175.30806733400112,0.3163778085562529
250.73241919556787,300.83494391748405,178.94602332911128,0.43025990064288955
248.3995766067963,301.2657158292146,184.81778087386778,0.08284633739392977
249.36760459083763,300.73072748412756,188.90989496775526,0.7741656565543025
253.0635577812021,302.0150215419731,195.0180299633989,0.6322285381946833
253.86758697037638,303.92096920156604,199.99768351388784,0.01
252.96983757346771,297.8834378983247,205.52276613739485,0.02771075678725482
250.84045341894918,299.7952065867778,210.59381719636056,0.09486253211587231
248.57532587117458,298.2409807426821,215.10138752412618,3.1916009401151144
251.77351810880947,299.02184506376216,219.74981946130154,0.21681946205064564
244.6965833301616,297.24398144630425,225.24258055627286,0.01
247.6092820514038,302.64991135876323,229.73604118133784,0.8697068826522731
250.82196515380176,301.56511765143034,234.99930367427834,0.4003868310901493
251.4574284681487,298.8467054155326,240.49306815848038,0.9521579674502741
248.90089475773982,297.754463135458,244.7211143270053,0.21984446333008928
250.12093689623472,350.5008926005215,0.1635049343946574,0.16606442467166416
254.00701882080267,351.64839923959175,4.603737084771042,0.44099030718392884
249.2108542962612,345.74160422159997,10.013292670663049,0.8680905554816467
246.84876134565877,348.67716621538636,15.285268518069243,0.01
250.1069632536438,345.83119569002304,20.30909535733265,1.0434714160697736
249.49779482392617,345.0385829800309,25.775940060061245,0.595179671310244
244.44401143854284,349.304953175613,30.63849041609902,0.4359051917632885
248.64977209571308,350.80790804147125,34.49935428362173,1.3368831901546314
249.59411611264926,350.7520887392452,40.84179310476901,0.5095324621718723
248.47898230385726,348.8784916718245,44.734511747722145,0.02231430500201348
250.45754005785787,351.93493254585,50.522436406227214,0.15537229437528544
249.75238141134068,351.48405780595897,55.03399331302555,0.01
251.75308720816304,350.5401908683946,59.79392531077151,1.2530385636850414
250.93710555701242,351.31577602086634,64.09615157011254,4.308858496064989
248.40423447276302,350.85559279649425,69.91421774489183,0.5523660102536745
247.9352059608903,354.61968884418013,74.2203083823472,0.429736475337541
251.8318606045592,349.78170969687733,80.48364961792139,0.5771046734250377
247.41623546353662,350.70525440783433,85.75839632856962,2.4497820156810093
249.24757579243308,348.9857894391435,89.60154450535165,0.2838947580686532
249.24438693448346,351.8326228821491,95.15098537125964,0.38356590459768697
249.24062694971488,350.75389557139073,99.63730423899601,0.6015511172675954
252.49126992034374,351.9191810515002,104.6857576349316,0.39756625625229064
250.80971017527142,346.78945750573484,110.38724735193269,0.5997352421992215
251.1121505476463,350.35452273389774,114.9807308690783,1.0732647737982317
252.45206781982137,344.2658900924345,120.86982402096551,0.33846965823211544
246.49580285454607,350.18836611646464,124.75888376064854,1.0318205374024347
250.67280187737975,348.1683530454071,130.49966816623726,0.735312911388678
248.91488435977635,350.92442497802125,135.0487067064789,0.6705984005718917
251.205304892613,349.6350003146995,140.39788900487213,0.36943752443254646
252.36506148350531,349.35203044900715,144.77642117133502,0.2771903407261252
248.83869719450882,351.3893412232568,149.97522058122422,0.809118507988078
249.98241062102886,351.0263996221544,154.94225056035054,1.0265603425989336
246.864139167139,352.52187464712597,159.5819714425771,1.237936625863024
254.45854722111196,351.99098056589065,165.3310407672909,1.095778926857369
249.56554768356264,349.5811823459208,170.32512450278918,1.1037232412331233
250.36262843572283,348.1771127537254,175.29677734745277,1.2432980865992955
251.30931905689556,351.49099781304994,180.76848282695883,0.12387188092989482
248.26361313871843,346.7290735030843,185.72467240061815,0.5793235161690694
249.12002459094057,344.08876235130987,189.81252765507543,0.520587078969597
248.67074799987373,350.72118335531366,195.1865261592171,0.595971745037545
249.71194467989065,350.58008079296707,199.68819965537088,3.6688047121137335
249.38686875742587,348.8135596302593,205.01167765805727,0.5383272112858567
249.78955173149825,349.2095117099931,209.70012527544057,1.5827778451114098
254.59917818607465,350.18148512750435,215.81003515456803,2.192902093306968
251.9259211464989,348.5507778969646,220.18184907517147,0.39045963262539857
251.97710648493063,350.0805130040009,224.89098543594778,0.01
247.14572719562753,346.4647557741212,230.5968092859282,0.8832824912467432
249.97316842615038,345.4791704853243,233.9146922951023,0.38039323023898264
254.19199750045087,347.0857241741609,238.99294870256736,0.8775482250071124
250.8999566826931,351.1266261470328,245.39791932760988,0.646983259476332
254.0175107723703,398.08114449371624,0.388804765139268,0.4042889002956743
248.1394706254599,403.0327372934507,4.595256840553617,0.6577880680619643
250.4739107774385,399.79008368799964,10.4390292894541,1.4177467514891051
246.43852378487307,398.3935198160966,14.31349849155723,0.8957468564086896
246.86588349952913,398.5513149611836,20.164183986415768,0.20430826829390425
247.2481728227969,398.74325778376107,25.089370481643165,0.5106017259461536
251.6182426219805,399.70837908382236,29.691853455903946,0.4073713075981995
248.36684978508885,397.70633583566513,34.98865736233718,0.045225723199590784
247.67305240041546,400.32411911812574,39.688729923667225,0.42026503772349677
250.05025742243205,399.5601284094673,44.46414933656913,0.6532044608461347
247.09280144013672,397.4752214022857,49.82319262919318,0.82054331893542
245.571625257914,400.69145315960316,54.44800568231417,1.2491436865918102
251.1004049920529,398.5938618382044,60.16139873204662,0.01
245.31131338316226,401.88553160245056,64.42495725292382,0.09071926573862138
247.22711549345962,397.18006059383225,70.35598851149553,0.21621032942714388
250.7559419959894,400.9050768379592,74.40926046603559,0.7178957636676091
253.15553640986377,397.8648124619102,79.7168525422095,0.8183088575599313
252.52907961867606,397.15647270131086,84.68769829589242,0.7968817557605745
251.01615821039812,400.39052606295957,90.66257336443742,0.3049460967748304
250.57643812618065,399.49525175003106,95.16514497280829,0.5068349679646968
248.643856943013,401.0642587477629,99.8941330987278,4.613052340253817
250.64802504837996,398.4796198227622,105.24935972053486,0.8075280426714567
251.52370954808492,402.35101315301756,108.94640382633516,0.9228243249129715
245.31140421242264,403.18090459583203,114.97843320517954,0.998315969857573
247.56024851031697,398.33846023678933,120.99875708890238,0.5568082076745021
250.56613717602,402.1690303218599,125.06617325320134,0.41395199326878174
250.01656381991586,399.5924362777509,130.03395658458467,0.3050321948968464
245.17178429793793,401.2967880224774,135.2740641898211,0.1675885599020187
249.76166232534416,402.33907629458776,140.44780262165716,0.22516834540844702
248.9867946080576,402.54576553750934,144.00126665355506,0.6522003759074335
249.52710716007098,396.8656458188291,149.15883675910447,0.15429935181127574
251.5035929316709,400.25724318498254,155.10514564554308,3.045023239352335
249.79467581791874,403.5965754018461,159.64256171905126,1.0880204720673943
250.44793485674688,400.0039987128302,165.65601263110995,0.41691091666312896
249.82135919459853,396.80389524944655,169.8424128050574,0.6920850899465518
249.54516117471223,396.7698982188304,174.03273463214344,1.2119655411642598
248.54796980459804,399.43879910632387,179.365993041578,0.01
248.9243773072857,402.4568416245603,183.62516199018472,0.49183106167205637
248.92336759427684,400.49589512170377,189.88293723135854,0.7084403309768041
248.93037732356288,396.8549434999951,194.9058079363678,0.01
247.5018800586439,400.8204240313591,199.78776864510905,1.0568473362587218
246.52457080972573,400.4072663574196,205.53943951951487,0.05478475067290434
250.2828389466811,395.3492572502514,210.59925991825835,1.1751711681567452
249.0931234032628,400.519615713611,214.91480578832196,1.0859927526872548
248.83807962293704,395.44852719255647,218.93265316626156,0.801023549971771
247.97463229722368,400.25319342055536,225.30864079024613,0.15492966953067136
251.21258231221742,397.32323517735233,230.27768011425428,0.736392795775656
248.67459718328948,403.84589238813317,235.15469578507847,1.2614016484441481
248.11893956899758,398.94145538660024,240.49073987465405,0.5414432144965449
249.81825814074807,399.93833497183164,244.41758595176947,0.01
251.37552226319974,452.4257673834463,5.457312026993423,0.7367214657805106
250.60310461362582,452.03103043296585,9.31583285122444,0.13030857000956303
250.54768479661692,449.3984708303065,14.90522224423036,0.015912733387921776
249.34538913948995,449.7038551909045,19.590123035614578,0.18566276280764132
249.92058743530603,450.8849092099394,25.055675214699054,0.26902882950539775
250.1847080765089,446.15816814820965,29.805683409466592,0.732164709203718
250.07938705319512,451.9214686151889,35.738696832487335,0.01
250.54760769064703,449.98576628974297,40.253291577095126,0.43428391822964985
251.32870734847987,451.8652776859822,44.3440984171114,0.658166547216039
245.7846212247712,451.5384724160742,50.335614005806846,1.5221136725379436
248.240715145265,451.3475887873355,54.612674071868966,1.4629325979267327
248.24778015154408,449.5470908309117,59.711501814311234,0.9262963308373967
247.76534479589745,450.8292325700534,65.15690951005357,0.8207493824360176
250.43916985435987,449.4825881966285,69.75412629013493,1.3612534030149064
248.82535847447244,450.02197102705503,75.44642790816148,0.5608544190073042
247.37940650046912,445.92454298453055,79.61274496924331,0.1777588824024196
249.23089977996418,451.3227563797834,84.69052672370432,0.36866291043575994
249.40132418449656,451.3442286301929,89.67181455322594,0.5236370980659477
249.6626964931991,452.087486795441,94.71718062582248,0.26583655487078794
251.31123612234276,447.83077875512754,100.5495957777739,1.8550740861431714
250.5797709518368,450.3144656868724,105.31439814680515,0.6265614638979784
249.2584436610759,450.4711397412798,110.85497197700603,0.8358680451896677
248.7676145200186,447.6112690385511,116.13382210194963,0.01
251.45965757803106,453.6178290841655,119.48464148403383,1.0759703021571445
251.4497093431124,452.8442126998471,125.03520956366364,0.3773770947570842
245.98421389839066,450.53347233595326,129.4118998416783,0.27341687045215507
246.87759415562223,451.08571644895517,134.61119703612587,0.8998534583682635
247.72615483717914,445.68795391490005,139.68495874487218,0.22954702735506655
246.8979611753039,450.9060375126243,144.47142256293085,0.02612564108861337
248.89085518871912,452.1426090778592,149.4740563635508,0.7709301425919038
251.2382100369297,447.6781760872265,154.92785781073988,0.557313847776283
249.06032698300254,450.8709166719148,159.3916407908068,0.42075180979952453
251.10371754306257,444.1656802386059,165.42106347956883,0.3814702130985571
248.76790194888775,452.0506960685155,169.54112323129124,0.01
247.81252587656667,452.0538114926412,176.4047844850482,0.44618804552926294
249.88979580191543,447.61520933911515,179.7743077745178,0.01
251.73245040171705,451.4648556195257,185.03600882095853,0.01
248.27362867531144,452.58701993691875,189.35232940776697,0.6510530307328741
249.93341052096613,447.67613118723983,195.8530458790638,0.050358845189066054
247.450763195969,450.18965371946075,200.55975034040145,0.01
249.24064705830367,446.39428760716424,205.14845793536804,0.01
248.25756785594837,454.0019262031803,209.3265987256102,0.5966928385262669
246.4472034073154,448.69207373272616,215.10533343886232,0.28662403088746924
251.81612568703596,447.5946068281979,219.43928447699136,0.22181183000921526
250.32864131876383,448.71901985628915,225.73117763173667,0.33174071557739154
248.5312244852174,450.9701877369942,230.40459736592658,0.5784704747510172
249.1390833330761,451.59308806104,235.04771951924386,0.32202175284009055
250.20938005977627,453.3931733659417,238.78181216837635,0.40206989253163145
246.2136576775238,450.4345463164573,244.5082920106705,1.9094281057853308
